name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
convnet,fashion-mnist,21840,2,1,0.7460027349472046,3594,0.7188,2021-12-05 20:28:07
convnet,fashion-mnist,21840,5,2,0.6396414911270142,3796,0.7592,2021-12-05 20:28:07
convnet,fashion-mnist,21840,8,3,0.5956690907478333,3848,0.7696,2021-12-05 20:28:07
convnet,fashion-mnist,21840,11,4,0.5678270684719086,3892,0.7784,2021-12-05 20:28:07
convnet,fashion-mnist,21840,14,5,0.5414565799236297,4006,0.8012,2021-12-05 20:28:07
convnet,fashion-mnist,21840,17,6,0.5262924347877502,4006,0.8012,2021-12-05 20:28:07
convnet,fashion-mnist,21840,20,7,0.5116806380271912,4023,0.8046,2021-12-05 20:28:07
convnet,fashion-mnist,21840,23,8,0.494226327753067,4100,0.82,2021-12-05 20:28:07
convnet,fashion-mnist,21840,26,9,0.4860970754623413,4111,0.8222,2021-12-05 20:28:07
convnet,fashion-mnist,21840,29,10,0.46777366333007814,4136,0.8272,2021-12-05 20:28:07
convnet,fashion-mnist,21840,32,11,0.46523348231315614,4181,0.8362,2021-12-05 20:28:07
convnet,fashion-mnist,21840,36,12,0.45015565423965453,4188,0.8376,2021-12-05 20:28:07
convnet,fashion-mnist,21840,40,13,0.43894684834480285,4205,0.841,2021-12-05 20:28:07
convnet,fashion-mnist,21840,44,14,0.42849231033325197,4199,0.8398,2021-12-05 20:28:07
convnet,fashion-mnist,21840,48,15,0.4281380123138428,4233,0.8466,2021-12-05 20:28:07
convnet,fashion-mnist,21840,52,16,0.42001852412223817,4230,0.846,2021-12-05 20:28:07
convnet,fashion-mnist,21840,55,17,0.41357870273590086,4260,0.852,2021-12-05 20:28:07
convnet,fashion-mnist,21840,59,18,0.40862072229385377,4265,0.853,2021-12-05 20:28:07
convnet,fashion-mnist,21840,63,19,0.39568555316925047,4268,0.8536,2021-12-05 20:28:07
convnet,fashion-mnist,21840,67,20,0.3909224941730499,4292,0.8584,2021-12-05 20:28:07
convnet,fashion-mnist,21840,71,21,0.3855391973972321,4286,0.8572,2021-12-05 20:28:07
convnet,fashion-mnist,21840,75,22,0.38806669244766234,4299,0.8598,2021-12-05 20:28:07
convnet,fashion-mnist,21840,79,23,0.377701960849762,4307,0.8614,2021-12-05 20:28:07
convnet,fashion-mnist,21840,83,24,0.3824135781764984,4307,0.8614,2021-12-05 20:28:07
convnet,fashion-mnist,21840,86,25,0.3761781816959381,4328,0.8656,2021-12-05 20:28:07
convnet,fashion-mnist,21840,90,26,0.3705191689491272,4310,0.862,2021-12-05 20:28:07
convnet,fashion-mnist,21840,94,27,0.3687798741340637,4312,0.8624,2021-12-05 20:28:07
convnet,fashion-mnist,21840,98,28,0.3632103630542755,4330,0.866,2021-12-05 20:28:07
convnet,fashion-mnist,21840,102,29,0.3652546097278595,4325,0.865,2021-12-05 20:28:07
convnet,fashion-mnist,21840,106,30,0.36221887555122373,4328,0.8656,2021-12-05 20:28:07
