name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
coordconv,mnist,28620,4,1,0.8837974626541137,4051,0.8102,2021-12-05 19:01:44
coordconv,mnist,28620,9,2,0.3477112102508545,4548,0.9096,2021-12-05 19:01:44
coordconv,mnist,28620,13,3,0.2358579876422882,4677,0.9354,2021-12-05 19:01:44
coordconv,mnist,28620,18,4,0.1928015204191208,4734,0.9468,2021-12-05 19:01:44
coordconv,mnist,28620,23,5,0.1627453476190567,4784,0.9568,2021-12-05 19:01:44
coordconv,mnist,28620,27,6,0.1409055645942688,4800,0.96,2021-12-05 19:01:44
coordconv,mnist,28620,32,7,0.125152015042305,4817,0.9634,2021-12-05 19:01:44
coordconv,mnist,28620,36,8,0.11304853749275208,4832,0.9664,2021-12-05 19:01:44
coordconv,mnist,28620,41,9,0.10302147874832153,4845,0.969,2021-12-05 19:01:44
coordconv,mnist,28620,46,10,0.0974002648472786,4841,0.9682,2021-12-05 19:01:44
coordconv,mnist,28620,51,11,0.0915575416445732,4860,0.972,2021-12-05 19:01:44
coordconv,mnist,28620,55,12,0.08607296569347382,4865,0.973,2021-12-05 19:01:44
coordconv,mnist,28620,60,13,0.08109895415306091,4872,0.9744,2021-12-05 19:01:44
coordconv,mnist,28620,64,14,0.07478680307865143,4880,0.976,2021-12-05 19:01:44
coordconv,mnist,28620,69,15,0.07223092266321182,4887,0.9774,2021-12-05 19:01:44
coordconv,mnist,28620,74,16,0.07188451034426689,4882,0.9764,2021-12-05 19:01:44
coordconv,mnist,28620,78,17,0.06567590223550797,4894,0.9788,2021-12-05 19:01:44
coordconv,mnist,28620,83,18,0.06288054621815682,4898,0.9796,2021-12-05 19:01:44
coordconv,mnist,28620,88,19,0.06073891857862473,4900,0.98,2021-12-05 19:01:44
coordconv,mnist,28620,92,20,0.059188399928808214,4908,0.9816,2021-12-05 19:01:44
