name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
stnet,fashion-mnist,27360,4,1,0.8059416043281555,3590,0.718,2021-12-05 20:53:29
stnet,fashion-mnist,27360,7,2,0.6802421813011169,3793,0.7586,2021-12-05 20:53:29
stnet,fashion-mnist,27360,12,3,0.6081930397033691,3866,0.7732,2021-12-05 20:53:29
stnet,fashion-mnist,27360,16,4,0.5668510022163391,3943,0.7886,2021-12-05 20:53:29
stnet,fashion-mnist,27360,21,5,0.5333164937019348,4019,0.8038,2021-12-05 20:53:29
stnet,fashion-mnist,27360,25,6,0.5087805826187134,4054,0.8108,2021-12-05 20:53:29
stnet,fashion-mnist,27360,30,7,0.5048025406360627,4084,0.8168,2021-12-05 20:53:29
stnet,fashion-mnist,27360,34,8,0.4667590925693512,4193,0.8386,2021-12-05 20:53:29
stnet,fashion-mnist,27360,39,9,0.45237894053459166,4194,0.8388,2021-12-05 20:53:29
stnet,fashion-mnist,27360,43,10,0.44237724809646606,4202,0.8404,2021-12-05 20:53:29
stnet,fashion-mnist,27360,48,11,0.4662922759056091,4185,0.837,2021-12-05 20:53:29
stnet,fashion-mnist,27360,52,12,0.42924288759231566,4251,0.8502,2021-12-05 20:53:29
stnet,fashion-mnist,27360,57,13,0.4459202728271484,4213,0.8426,2021-12-05 20:53:29
stnet,fashion-mnist,27360,61,14,0.4245470590591431,4250,0.85,2021-12-05 20:53:29
stnet,fashion-mnist,27360,65,15,0.42658947434425354,4239,0.8478,2021-12-05 20:53:29
stnet,fashion-mnist,27360,70,16,0.41117320966720583,4272,0.8544,2021-12-05 20:53:29
stnet,fashion-mnist,27360,75,17,0.40813389801979066,4286,0.8572,2021-12-05 20:53:29
stnet,fashion-mnist,27360,79,18,0.4400346775531769,4233,0.8466,2021-12-05 20:53:29
stnet,fashion-mnist,27360,83,19,0.41248937516212464,4271,0.8542,2021-12-05 20:53:29
stnet,fashion-mnist,27360,88,20,0.40338690671920774,4270,0.854,2021-12-05 20:53:29
stnet,fashion-mnist,27360,92,21,0.39636802496910095,4284,0.8568,2021-12-05 20:53:29
stnet,fashion-mnist,27360,97,22,0.39148979601860046,4318,0.8636,2021-12-05 20:53:29
stnet,fashion-mnist,27360,101,23,0.3949275915145874,4304,0.8608,2021-12-05 20:53:29
stnet,fashion-mnist,27360,105,24,0.39438982439041137,4301,0.8602,2021-12-05 20:53:29
stnet,fashion-mnist,27360,110,25,0.3836609090805054,4320,0.864,2021-12-05 20:53:29
stnet,fashion-mnist,27360,115,26,0.399922678232193,4296,0.8592,2021-12-05 20:53:29
stnet,fashion-mnist,27360,119,27,0.4029429432868957,4285,0.857,2021-12-05 20:53:29
stnet,fashion-mnist,27360,124,28,0.3950779184341431,4295,0.859,2021-12-05 20:53:29
stnet,fashion-mnist,27360,128,29,0.39298954100608824,4325,0.865,2021-12-05 20:53:29
stnet,fashion-mnist,27360,133,30,0.40630163979530337,4292,0.8584,2021-12-05 20:53:29
