name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
stnet,mnist,27360,3,1,0.6108294294357299,4207,0.8414,2021-12-05 16:40:42
stnet,mnist,27360,7,2,0.17267636902332306,4730,0.946,2021-12-05 16:40:42
stnet,mnist,27360,12,3,0.1107562206208706,4815,0.963,2021-12-05 16:40:42
stnet,mnist,27360,16,4,0.10802645181836561,4838,0.9676,2021-12-05 16:40:42
stnet,mnist,27360,20,5,0.08080293333828449,4868,0.9736,2021-12-05 16:40:42
stnet,mnist,27360,24,6,0.06685904604680837,4894,0.9788,2021-12-05 16:40:42
stnet,mnist,27360,29,7,0.0667793866276741,4896,0.9792,2021-12-05 16:40:42
stnet,mnist,27360,33,8,0.07527779478477314,4873,0.9746,2021-12-05 16:40:42
stnet,mnist,27360,37,9,0.0642918735191226,4910,0.982,2021-12-05 16:40:42
stnet,mnist,27360,41,10,0.05876827675104141,4914,0.9828,2021-12-05 16:40:42
stnet,mnist,27360,45,11,0.06092349105775356,4913,0.9826,2021-12-05 16:40:42
stnet,mnist,27360,50,12,0.04855362800210714,4924,0.9848,2021-12-05 16:40:42
stnet,mnist,27360,54,13,0.04916465387046337,4921,0.9842,2021-12-05 16:40:42
stnet,mnist,27360,58,14,0.05037645426848903,4920,0.984,2021-12-05 16:40:42
stnet,mnist,27360,63,15,0.044411942741647364,4925,0.985,2021-12-05 16:40:42
stnet,mnist,27360,67,16,0.0457982301466167,4929,0.9858,2021-12-05 16:40:42
stnet,mnist,27360,71,17,0.042556706657260655,4929,0.9858,2021-12-05 16:40:42
stnet,mnist,27360,75,18,0.03963357182983309,4935,0.987,2021-12-05 16:40:42
stnet,mnist,27360,80,19,0.038696183036547156,4938,0.9876,2021-12-05 16:40:42
stnet,mnist,27360,84,20,0.04115412658709974,4936,0.9872,2021-12-05 16:40:42
