name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
stcoordconv,fashion-mnist,34140,5,1,0.8433725191116332,3512,0.7024,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,10,2,0.6625133922100067,3751,0.7502,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,16,3,0.5953681491851807,3904,0.7808,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,21,4,0.5433715717315674,4020,0.804,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,27,5,0.5237520948886871,4029,0.8058,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,33,6,0.5207010768890381,4044,0.8088,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,38,7,0.8642058109283447,3534,0.7068,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,44,8,0.4545337788581848,4211,0.8422,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,49,9,0.44216116180419923,4184,0.8368,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,55,10,0.43034008984565736,4252,0.8504,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,61,11,0.43050642776489256,4256,0.8512,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,66,12,0.42340840229988097,4263,0.8526,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,72,13,0.43031236062049866,4268,0.8536,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,77,14,0.4279713762760162,4257,0.8514,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,83,15,0.4153327913761139,4284,0.8568,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,89,16,0.41000301270484923,4286,0.8572,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,94,17,0.40718537859916687,4281,0.8562,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,100,18,0.39395271010398863,4295,0.859,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,105,19,0.4074512406826019,4274,0.8548,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,111,20,0.3889414649009705,4309,0.8618,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,116,21,0.38626290888786313,4298,0.8596,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,122,22,0.40092174620628357,4275,0.855,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,128,23,0.37925173964500425,4333,0.8666,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,133,24,0.39001068387031557,4316,0.8632,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,139,25,0.40136127429008484,4293,0.8586,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,144,26,0.3781612841129303,4350,0.87,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,150,27,0.39669486713409424,4281,0.8562,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,156,28,0.37065879731178286,4360,0.872,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,161,29,0.39280940651893614,4320,0.864,2021-12-05 21:12:15
stcoordconv,fashion-mnist,34140,167,30,0.4003383363723755,4283,0.8566,2021-12-05 21:12:15
