name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
stnet,fashion-mnist,27360,4,1,0.7919174058914185,3459,0.6918,2021-12-05 21:00:37
stnet,fashion-mnist,27360,9,2,0.7140352829933166,3640,0.728,2021-12-05 21:00:37
stnet,fashion-mnist,27360,13,3,0.5865209737300873,3923,0.7846,2021-12-05 21:00:37
stnet,fashion-mnist,27360,18,4,0.5588904411315918,3916,0.7832,2021-12-05 21:00:37
stnet,fashion-mnist,27360,23,5,0.5192104233264923,4029,0.8058,2021-12-05 21:00:37
stnet,fashion-mnist,27360,27,6,0.5136994842529297,4009,0.8018,2021-12-05 21:00:37
stnet,fashion-mnist,27360,32,7,0.5026636878490448,4063,0.8126,2021-12-05 21:00:37
stnet,fashion-mnist,27360,36,8,0.48062911949157716,4156,0.8312,2021-12-05 21:00:37
stnet,fashion-mnist,27360,40,9,0.46282733626365663,4148,0.8296,2021-12-05 21:00:37
stnet,fashion-mnist,27360,45,10,0.44754843125343324,4187,0.8374,2021-12-05 21:00:37
stnet,fashion-mnist,27360,49,11,0.4411756385326385,4211,0.8422,2021-12-05 21:00:37
stnet,fashion-mnist,27360,53,12,0.4371816415309906,4212,0.8424,2021-12-05 21:00:37
stnet,fashion-mnist,27360,58,13,0.4219731951236725,4233,0.8466,2021-12-05 21:00:37
stnet,fashion-mnist,27360,62,14,0.4258811463356018,4206,0.8412,2021-12-05 21:00:37
stnet,fashion-mnist,27360,67,15,0.41261596994400024,4256,0.8512,2021-12-05 21:00:37
stnet,fashion-mnist,27360,71,16,0.4273863286018372,4243,0.8486,2021-12-05 21:00:37
stnet,fashion-mnist,27360,75,17,0.41946212782859804,4228,0.8456,2021-12-05 21:00:37
stnet,fashion-mnist,27360,80,18,0.4370586043357849,4192,0.8384,2021-12-05 21:00:37
stnet,fashion-mnist,27360,84,19,0.4092940454483032,4256,0.8512,2021-12-05 21:00:37
stnet,fashion-mnist,27360,89,20,0.4079991146564484,4248,0.8496,2021-12-05 21:00:37
stnet,fashion-mnist,27360,93,21,0.39094021224975584,4272,0.8544,2021-12-05 21:00:37
stnet,fashion-mnist,27360,97,22,0.39187918581962583,4299,0.8598,2021-12-05 21:00:37
stnet,fashion-mnist,27360,102,23,0.42424194703102114,4241,0.8482,2021-12-05 21:00:37
stnet,fashion-mnist,27360,106,24,0.39474587326049804,4315,0.863,2021-12-05 21:00:37
stnet,fashion-mnist,27360,110,25,0.3946571822166443,4288,0.8576,2021-12-05 21:00:37
stnet,fashion-mnist,27360,115,26,0.3726468137741089,4317,0.8634,2021-12-05 21:00:37
stnet,fashion-mnist,27360,119,27,0.3927621684551239,4282,0.8564,2021-12-05 21:00:37
stnet,fashion-mnist,27360,124,28,0.38551142225265506,4301,0.8602,2021-12-05 21:00:37
stnet,fashion-mnist,27360,128,29,0.3767403169155121,4311,0.8622,2021-12-05 21:00:37
stnet,fashion-mnist,27360,132,30,0.4904748776435852,4142,0.8284,2021-12-05 21:00:37
