name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
coordconv,fashion-mnist,28620,4,1,0.8542305629730225,3479,0.6958,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,8,2,0.7198636970520019,3660,0.732,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,13,3,0.6625175225257873,3719,0.7438,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,18,4,0.6062649638175964,3830,0.766,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,22,5,0.5950253943443299,3853,0.7706,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,27,6,0.5661013947486877,3873,0.7746,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,32,7,0.5514022081375122,3894,0.7788,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,36,8,0.5291065138816834,3947,0.7894,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,41,9,0.5119735601902008,4010,0.802,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,46,10,0.500195470714569,4055,0.811,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,51,11,0.49234562964439393,4090,0.818,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,55,12,0.47754291410446165,4087,0.8174,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,60,13,0.47046099824905396,4143,0.8286,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,64,14,0.4665764598846436,4110,0.822,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,69,15,0.45665974225997924,4140,0.828,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,74,16,0.44625693702697755,4190,0.838,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,79,17,0.44659303531646727,4179,0.8358,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,83,18,0.44186541590690614,4185,0.837,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,88,19,0.438324809217453,4235,0.847,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,92,20,0.43248808107376097,4223,0.8446,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,97,21,0.4238938635826111,4217,0.8434,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,102,22,0.4182150065898895,4235,0.847,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,107,23,0.41705958909988405,4238,0.8476,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,111,24,0.4075950110912323,4253,0.8506,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,116,25,0.40633376460075377,4268,0.8536,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,121,26,0.40056316242218015,4276,0.8552,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,125,27,0.4023104458332062,4270,0.854,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,130,28,0.3900938045024872,4283,0.8566,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,135,29,0.38952548060417175,4291,0.8582,2021-12-05 20:33:03
coordconv,fashion-mnist,28620,139,30,0.38365424332618714,4302,0.8604,2021-12-05 20:33:03
