name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
convnet,mnist,21840,2,1,2.1988340915679934,1659,0.3318,2021-12-05 16:01:49
convnet,mnist,21840,5,2,1.901928022956848,2997,0.5994,2021-12-05 16:01:49
convnet,mnist,21840,8,3,1.249840074157715,3858,0.7716,2021-12-05 16:01:49
convnet,mnist,21840,11,4,0.7482113925933838,4194,0.8388,2021-12-05 16:01:49
convnet,mnist,21840,14,5,0.5353248779296875,4347,0.8694,2021-12-05 16:01:49
convnet,mnist,21840,16,6,0.43194702892303466,4473,0.8946,2021-12-05 16:01:49
convnet,mnist,21840,19,7,0.370237175989151,4539,0.9078,2021-12-05 16:01:49
convnet,mnist,21840,22,8,0.32761068964004514,4570,0.914,2021-12-05 16:01:49
convnet,mnist,21840,25,9,0.29509799058437347,4612,0.9224,2021-12-05 16:01:49
convnet,mnist,21840,27,10,0.27059172388911246,4643,0.9286,2021-12-05 16:01:49
convnet,mnist,21840,30,11,0.24952092821598054,4671,0.9342,2021-12-05 16:01:49
convnet,mnist,21840,33,12,0.2340385207951069,4684,0.9368,2021-12-05 16:01:49
convnet,mnist,21840,36,13,0.21666705700159072,4698,0.9396,2021-12-05 16:01:49
convnet,mnist,21840,40,14,0.20515201439857483,4721,0.9442,2021-12-05 16:01:49
convnet,mnist,21840,43,15,0.19358611443042756,4727,0.9454,2021-12-05 16:01:49
convnet,mnist,21840,47,16,0.1828899058699608,4748,0.9496,2021-12-05 16:01:49
convnet,mnist,21840,51,17,0.17606354148983955,4756,0.9512,2021-12-05 16:01:49
convnet,mnist,21840,54,18,0.1678948907136917,4761,0.9522,2021-12-05 16:01:49
convnet,mnist,21840,58,19,0.16080787496566773,4769,0.9538,2021-12-05 16:01:49
convnet,mnist,21840,62,20,0.15536215295791625,4775,0.955,2021-12-05 16:01:49
