name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
convnet,fashion-mnist,21840,2,1,0.8055517501831054,3506,0.7012,2021-12-05 20:18:42
convnet,fashion-mnist,21840,5,2,0.6870732581138611,3564,0.7128,2021-12-05 20:18:42
convnet,fashion-mnist,21840,8,3,0.621887884426117,3806,0.7612,2021-12-05 20:18:42
convnet,fashion-mnist,21840,11,4,0.5883644175052642,3867,0.7734,2021-12-05 20:18:42
convnet,fashion-mnist,21840,14,5,0.5570008466243744,3889,0.7778,2021-12-05 20:18:42
convnet,fashion-mnist,21840,17,6,0.5454203666210174,3988,0.7976,2021-12-05 20:18:42
convnet,fashion-mnist,21840,20,7,0.525760081243515,3995,0.799,2021-12-05 20:18:42
convnet,fashion-mnist,21840,23,8,0.5122715321540833,3977,0.7954,2021-12-05 20:18:42
convnet,fashion-mnist,21840,26,9,0.5056750179290771,4024,0.8048,2021-12-05 20:18:42
convnet,fashion-mnist,21840,29,10,0.48762552251815794,4048,0.8096,2021-12-05 20:18:42
convnet,fashion-mnist,21840,33,11,0.4850733810424805,4045,0.809,2021-12-05 20:18:42
convnet,fashion-mnist,21840,37,12,0.47657729802131654,4100,0.82,2021-12-05 20:18:42
convnet,fashion-mnist,21840,41,13,0.46340255694389343,4123,0.8246,2021-12-05 20:18:42
convnet,fashion-mnist,21840,44,14,0.4533909445285797,4188,0.8376,2021-12-05 20:18:42
convnet,fashion-mnist,21840,48,15,0.4469621745586395,4178,0.8356,2021-12-05 20:18:42
convnet,fashion-mnist,21840,52,16,0.43709254512786866,4205,0.841,2021-12-05 20:18:42
convnet,fashion-mnist,21840,56,17,0.44045096378326415,4204,0.8408,2021-12-05 20:18:42
convnet,fashion-mnist,21840,60,18,0.4183953137874603,4241,0.8482,2021-12-05 20:18:42
convnet,fashion-mnist,21840,63,19,0.42288470072746276,4227,0.8454,2021-12-05 20:18:42
convnet,fashion-mnist,21840,67,20,0.4126551127433777,4277,0.8554,2021-12-05 20:18:42
convnet,fashion-mnist,21840,71,21,0.4067201076984405,4278,0.8556,2021-12-05 20:18:42
convnet,fashion-mnist,21840,75,22,0.4080020869731903,4289,0.8578,2021-12-05 20:18:42
convnet,fashion-mnist,21840,79,23,0.40152701239585875,4274,0.8548,2021-12-05 20:18:42
convnet,fashion-mnist,21840,83,24,0.39497963962554933,4284,0.8568,2021-12-05 20:18:42
convnet,fashion-mnist,21840,86,25,0.39213566331863403,4307,0.8614,2021-12-05 20:18:42
convnet,fashion-mnist,21840,90,26,0.38833697776794435,4305,0.861,2021-12-05 20:18:42
convnet,fashion-mnist,21840,94,27,0.38581250324249267,4316,0.8632,2021-12-05 20:18:42
convnet,fashion-mnist,21840,98,28,0.3800176736354828,4321,0.8642,2021-12-05 20:18:42
convnet,fashion-mnist,21840,102,29,0.37894461131095886,4330,0.866,2021-12-05 20:18:42
convnet,fashion-mnist,21840,106,30,0.3791497304916382,4311,0.8622,2021-12-05 20:18:42
