name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
stnet,mnist,27360,4,1,0.383604287147522,4542,0.9084,2021-12-05 16:37:31
stnet,mnist,27360,8,2,0.16247878892421722,4793,0.9586,2021-12-05 16:37:31
stnet,mnist,27360,12,3,0.11260076853632926,4839,0.9678,2021-12-05 16:37:31
stnet,mnist,27360,16,4,0.09284524532407522,4861,0.9722,2021-12-05 16:37:31
stnet,mnist,27360,21,5,0.07774135633707047,4898,0.9796,2021-12-05 16:37:31
stnet,mnist,27360,25,6,0.06563304071128369,4903,0.9806,2021-12-05 16:37:31
stnet,mnist,27360,29,7,0.06391361993998289,4908,0.9816,2021-12-05 16:37:31
stnet,mnist,27360,33,8,0.06555052951476537,4901,0.9802,2021-12-05 16:37:31
stnet,mnist,27360,37,9,0.06644197511076927,4893,0.9786,2021-12-05 16:37:31
stnet,mnist,27360,42,10,0.07222764015572611,4891,0.9782,2021-12-05 16:37:31
stnet,mnist,27360,46,11,0.05686726972386241,4917,0.9834,2021-12-05 16:37:31
stnet,mnist,27360,50,12,0.0650710902363062,4904,0.9808,2021-12-05 16:37:31
stnet,mnist,27360,54,13,0.05796318609751761,4912,0.9824,2021-12-05 16:37:31
stnet,mnist,27360,58,14,0.06097183784991503,4917,0.9834,2021-12-05 16:37:31
stnet,mnist,27360,63,15,0.04751247870326042,4919,0.9838,2021-12-05 16:37:31
stnet,mnist,27360,67,16,0.04847114094793797,4929,0.9858,2021-12-05 16:37:31
stnet,mnist,27360,71,17,0.04830481338445097,4935,0.987,2021-12-05 16:37:31
stnet,mnist,27360,75,18,0.04924952988773584,4920,0.984,2021-12-05 16:37:31
stnet,mnist,27360,79,19,0.04612663047430105,4928,0.9856,2021-12-05 16:37:31
stnet,mnist,27360,84,20,0.04140653379964642,4934,0.9868,2021-12-05 16:37:31
