name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
convnet,mnist,21840,2,1,2.2163778594970704,1537,0.3074,2021-12-05 15:56:37
convnet,mnist,21840,5,2,1.7941826555252076,3448,0.6896,2021-12-05 15:56:37
convnet,mnist,21840,8,3,0.9060718103408814,4168,0.8336,2021-12-05 15:56:37
convnet,mnist,21840,11,4,0.5559628660202026,4398,0.8796,2021-12-05 15:56:37
convnet,mnist,21840,13,5,0.4268803276538849,4504,0.9008,2021-12-05 15:56:37
convnet,mnist,21840,16,6,0.36385503611564635,4558,0.9116,2021-12-05 15:56:37
convnet,mnist,21840,19,7,0.3214660026550293,4602,0.9204,2021-12-05 15:56:37
convnet,mnist,21840,22,8,0.2912181953072548,4621,0.9242,2021-12-05 15:56:37
convnet,mnist,21840,25,9,0.2697308885574341,4639,0.9278,2021-12-05 15:56:37
convnet,mnist,21840,27,10,0.25074810910224915,4653,0.9306,2021-12-05 15:56:37
convnet,mnist,21840,30,11,0.23338041553497316,4682,0.9364,2021-12-05 15:56:37
convnet,mnist,21840,33,12,0.22221558504104613,4695,0.939,2021-12-05 15:56:37
convnet,mnist,21840,36,13,0.21030351153612137,4715,0.943,2021-12-05 15:56:37
convnet,mnist,21840,39,14,0.1990840013384819,4730,0.946,2021-12-05 15:56:37
convnet,mnist,21840,42,15,0.1892551381111145,4746,0.9492,2021-12-05 15:56:37
convnet,mnist,21840,45,16,0.18218953410945832,4749,0.9498,2021-12-05 15:56:37
convnet,mnist,21840,49,17,0.17473883781433105,4763,0.9526,2021-12-05 15:56:37
convnet,mnist,21840,52,18,0.1692711103439331,4767,0.9534,2021-12-05 15:56:37
convnet,mnist,21840,56,19,0.1641691834449768,4764,0.9528,2021-12-05 15:56:37
convnet,mnist,21840,60,20,0.1588763157069683,4775,0.955,2021-12-05 15:56:37
