name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
stcoordconv,fashion-mnist,34140,5,1,0.8364794801712037,3387,0.6774,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,10,2,0.6280669336318969,3777,0.7554,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,16,3,0.5895173239707947,3917,0.7834,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,21,4,0.5557864965438842,3883,0.7766,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,27,5,0.539352695941925,4016,0.8032,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,33,6,0.534599426651001,3996,0.7992,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,39,7,0.49021149220466614,4080,0.816,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,45,8,0.4680136176109314,4186,0.8372,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,51,9,0.4563269980430603,4202,0.8404,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,57,10,0.48261706380844116,4132,0.8264,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,63,11,0.4459394454956055,4196,0.8392,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,69,12,0.4425494956970215,4223,0.8446,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,75,13,0.4563557375907898,4174,0.8348,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,81,14,0.43356650342941283,4224,0.8448,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,87,15,0.41320484352111814,4288,0.8576,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,92,16,0.4145838399887085,4274,0.8548,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,98,17,0.4135882405757904,4281,0.8562,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,103,18,0.4638257070064545,4153,0.8306,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,109,19,0.41600962066650393,4276,0.8552,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,115,20,0.47590190725326537,4138,0.8276,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,120,21,0.39514598236083986,4333,0.8666,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,126,22,0.3992285804748535,4301,0.8602,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,131,23,0.38790266380310057,4317,0.8634,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,137,24,0.3906915627479553,4334,0.8668,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,142,25,0.41130801038742065,4268,0.8536,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,148,26,0.38879091973304747,4331,0.8662,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,153,27,0.3792837640285492,4342,0.8684,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,159,28,0.3829331149101257,4328,0.8656,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,164,29,0.40064678831100464,4293,0.8586,2021-12-05 21:09:21
stcoordconv,fashion-mnist,34140,170,30,0.3742100419521332,4328,0.8656,2021-12-05 21:09:21
