name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
convnet,mnist,21840,2,1,2.1670494312286377,2237,0.4474,2021-12-05 15:59:18
convnet,mnist,21840,5,2,1.6200710103988647,3467,0.6934,2021-12-05 15:59:18
convnet,mnist,21840,8,3,0.9186662937164307,4170,0.834,2021-12-05 15:59:18
convnet,mnist,21840,11,4,0.5984899476051331,4347,0.8694,2021-12-05 15:59:18
convnet,mnist,21840,13,5,0.47798076982498167,4408,0.8816,2021-12-05 15:59:18
convnet,mnist,21840,16,6,0.40509165840148925,4468,0.8936,2021-12-05 15:59:18
convnet,mnist,21840,19,7,0.36346708240509035,4530,0.906,2021-12-05 15:59:18
convnet,mnist,21840,22,8,0.32676974276304244,4563,0.9126,2021-12-05 15:59:18
convnet,mnist,21840,25,9,0.3013581708431244,4593,0.9186,2021-12-05 15:59:18
convnet,mnist,21840,28,10,0.28507623109817504,4606,0.9212,2021-12-05 15:59:18
convnet,mnist,21840,31,11,0.2658474628448486,4630,0.926,2021-12-05 15:59:18
convnet,mnist,21840,34,12,0.2531554368019104,4650,0.93,2021-12-05 15:59:18
convnet,mnist,21840,37,13,0.2424761775970459,4658,0.9316,2021-12-05 15:59:18
convnet,mnist,21840,40,14,0.23024745587557555,4672,0.9344,2021-12-05 15:59:18
convnet,mnist,21840,43,15,0.22140709481835366,4691,0.9382,2021-12-05 15:59:18
convnet,mnist,21840,46,16,0.21340795443058014,4708,0.9416,2021-12-05 15:59:18
convnet,mnist,21840,50,17,0.2051726770401001,4711,0.9422,2021-12-05 15:59:18
convnet,mnist,21840,53,18,0.1961599172115326,4722,0.9444,2021-12-05 15:59:18
convnet,mnist,21840,57,19,0.19166026916503906,4723,0.9446,2021-12-05 15:59:18
convnet,mnist,21840,61,20,0.18476921784877778,4738,0.9476,2021-12-05 15:59:18
