name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
coordconv,mnist,28620,3,1,1.660409298324585,3369,0.6738,2021-12-05 18:58:13
coordconv,mnist,28620,6,2,0.34482338728904727,4568,0.9136,2021-12-05 18:58:13
coordconv,mnist,28620,9,3,0.23110942134857176,4684,0.9368,2021-12-05 18:58:13
coordconv,mnist,28620,13,4,0.18420827150344848,4730,0.946,2021-12-05 18:58:13
coordconv,mnist,28620,16,5,0.15390285267829895,4783,0.9566,2021-12-05 18:58:13
coordconv,mnist,28620,20,6,0.13336749408245085,4800,0.96,2021-12-05 18:58:13
coordconv,mnist,28620,23,7,0.1229864627122879,4822,0.9644,2021-12-05 18:58:13
coordconv,mnist,28620,27,8,0.10777076706886292,4841,0.9682,2021-12-05 18:58:13
coordconv,mnist,28620,30,9,0.10332913041114807,4845,0.969,2021-12-05 18:58:13
coordconv,mnist,28620,34,10,0.09664597808122635,4856,0.9712,2021-12-05 18:58:13
coordconv,mnist,28620,40,11,0.09108073340654373,4859,0.9718,2021-12-05 18:58:13
coordconv,mnist,28620,44,12,0.08271081153154373,4867,0.9734,2021-12-05 18:58:13
coordconv,mnist,28620,49,13,0.08061981400847434,4874,0.9748,2021-12-05 18:58:13
coordconv,mnist,28620,54,14,0.0757696556031704,4884,0.9768,2021-12-05 18:58:13
coordconv,mnist,28620,59,15,0.07374149895012379,4887,0.9774,2021-12-05 18:58:13
coordconv,mnist,28620,63,16,0.07003544532656669,4895,0.979,2021-12-05 18:58:13
coordconv,mnist,28620,68,17,0.06933000174164772,4898,0.9796,2021-12-05 18:58:13
coordconv,mnist,28620,73,18,0.06557990117967129,4899,0.9798,2021-12-05 18:58:13
coordconv,mnist,28620,77,19,0.06296713014245034,4909,0.9818,2021-12-05 18:58:13
coordconv,mnist,28620,82,20,0.06106372682750225,4906,0.9812,2021-12-05 18:58:13
