name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
stnet,mnist,27360,3,1,0.41099298214912416,4482,0.8964,2021-12-05 16:50:30
stnet,mnist,27360,7,2,0.17526455028653146,4740,0.948,2021-12-05 16:50:30
stnet,mnist,27360,11,3,0.12463861880302429,4818,0.9636,2021-12-05 16:50:30
stnet,mnist,27360,15,4,0.16890870127677918,4742,0.9484,2021-12-05 16:50:30
stnet,mnist,27360,20,5,0.08808819085359573,4882,0.9764,2021-12-05 16:50:30
stnet,mnist,27360,24,6,0.08734259227663278,4874,0.9748,2021-12-05 16:50:30
stnet,mnist,27360,28,7,0.07073545507341623,4895,0.979,2021-12-05 16:50:30
stnet,mnist,27360,32,8,0.0698651818856597,4893,0.9786,2021-12-05 16:50:30
stnet,mnist,27360,37,9,0.06782376313507557,4899,0.9798,2021-12-05 16:50:30
stnet,mnist,27360,41,10,0.07030528762042522,4900,0.98,2021-12-05 16:50:30
stnet,mnist,27360,45,11,0.05757026526480913,4906,0.9812,2021-12-05 16:50:30
stnet,mnist,27360,49,12,0.05204708985537291,4915,0.983,2021-12-05 16:50:30
stnet,mnist,27360,54,13,0.0536182844843599,4924,0.9848,2021-12-05 16:50:30
stnet,mnist,27360,58,14,0.0589544287532568,4919,0.9838,2021-12-05 16:50:30
stnet,mnist,27360,62,15,0.06375879927910864,4896,0.9792,2021-12-05 16:50:30
stnet,mnist,27360,66,16,0.04977066612336785,4928,0.9856,2021-12-05 16:50:30
stnet,mnist,27360,71,17,0.04591940323635936,4923,0.9846,2021-12-05 16:50:30
stnet,mnist,27360,75,18,0.04641491479277611,4927,0.9854,2021-12-05 16:50:30
stnet,mnist,27360,79,19,0.048042034743796105,4924,0.9848,2021-12-05 16:50:30
stnet,mnist,27360,83,20,0.044282185132801535,4931,0.9862,2021-12-05 16:50:30
