name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
convnet,mnist,21840,2,1,0.4799992826461792,4419,0.8838,2021-12-05 16:16:21
convnet,mnist,21840,5,2,0.2646522904396057,4657,0.9314,2021-12-05 16:16:21
convnet,mnist,21840,8,3,0.1940349651515484,4726,0.9452,2021-12-05 16:16:21
convnet,mnist,21840,10,4,0.16064057792425154,4778,0.9556,2021-12-05 16:16:21
convnet,mnist,21840,13,5,0.1370026750653982,4815,0.963,2021-12-05 16:16:21
convnet,mnist,21840,16,6,0.12516251313686372,4828,0.9656,2021-12-05 16:16:21
convnet,mnist,21840,19,7,0.11459979490041733,4839,0.9678,2021-12-05 16:16:21
convnet,mnist,21840,22,8,0.10338025984764099,4852,0.9704,2021-12-05 16:16:21
convnet,mnist,21840,24,9,0.09637744168043137,4868,0.9736,2021-12-05 16:16:21
convnet,mnist,21840,27,10,0.091766202044487,4875,0.975,2021-12-05 16:16:21
convnet,mnist,21840,30,11,0.08624579947590828,4885,0.977,2021-12-05 16:16:21
convnet,mnist,21840,33,12,0.08076544093191623,4889,0.9778,2021-12-05 16:16:21
convnet,mnist,21840,36,13,0.07901091477870942,4887,0.9774,2021-12-05 16:16:21
convnet,mnist,21840,39,14,0.07604193056225776,4893,0.9786,2021-12-05 16:16:21
convnet,mnist,21840,42,15,0.07597516287667677,4895,0.979,2021-12-05 16:16:21
convnet,mnist,21840,45,16,0.07021344182640314,4894,0.9788,2021-12-05 16:16:21
convnet,mnist,21840,48,17,0.06976472635269165,4901,0.9802,2021-12-05 16:16:21
convnet,mnist,21840,51,18,0.06596028115153313,4898,0.9796,2021-12-05 16:16:21
convnet,mnist,21840,54,19,0.06523193200333044,4902,0.9804,2021-12-05 16:16:21
convnet,mnist,21840,57,20,0.06228671150803566,4910,0.982,2021-12-05 16:16:21
