name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
stresnext,birds,42465464,361,1,5.325115259717802,10,0.008488964346349746,2021-12-11 17:15:29
stresnext,birds,42465464,725,2,5.201626379340128,10,0.008488964346349746,2021-12-11 17:15:29
stresnext,birds,42465464,1091,3,5.245528268085473,17,0.014431239388794566,2021-12-11 17:15:29
stresnext,birds,42465464,1457,4,5.364230358337506,19,0.016129032258064516,2021-12-11 17:15:29
stresnext,birds,42465464,1823,5,7.124178880746579,21,0.017826825127334467,2021-12-11 17:15:29
stresnext,birds,42465464,2188,6,5.057978011553883,38,0.03225806451612903,2021-12-11 17:15:29
stresnext,birds,42465464,2553,7,4.885283553539593,56,0.04753820033955857,2021-12-11 17:15:29
stresnext,birds,42465464,2918,8,4.459770027769442,65,0.055178268251273345,2021-12-11 17:15:29
stresnext,birds,42465464,3283,9,4.406761208292989,80,0.06791171477079797,2021-12-11 17:15:29
stresnext,birds,42465464,3656,10,4.375739240079663,80,0.06791171477079797,2021-12-11 17:15:29
stresnext,birds,42465464,4022,11,4.448771968964608,76,0.06451612903225806,2021-12-11 17:15:29
stresnext,birds,42465464,4387,12,4.762472047465766,80,0.06791171477079797,2021-12-11 17:15:29
stresnext,birds,42465464,4752,13,4.8754936616570514,78,0.06621392190152801,2021-12-11 17:15:29
stresnext,birds,42465464,5118,14,5.1878709955004965,80,0.06791171477079797,2021-12-11 17:15:29
stresnext,birds,42465464,5487,15,6.00178683431525,85,0.07215619694397284,2021-12-11 17:15:29
stresnext,birds,42465464,5852,16,6.254460433545461,87,0.07385398981324279,2021-12-11 17:15:29
stresnext,birds,42465464,6217,17,6.48626497362587,99,0.08404074702886248,2021-12-11 17:15:29
stresnext,birds,42465464,6582,18,6.999957686976383,98,0.0831918505942275,2021-12-11 17:15:29
stresnext,birds,42465464,6947,19,7.584938949559055,95,0.08064516129032258,2021-12-11 17:15:29
stresnext,birds,42465464,7312,20,7.691937875666723,86,0.0730050933786078,2021-12-11 17:15:29
