name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
stcoordconv,fashion-mnist,34140,4,1,0.8343593091964722,3493,0.6986,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,9,2,0.7147336559772491,3549,0.7098,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,15,3,0.616304951429367,3854,0.7708,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,21,4,0.5701546081542969,3907,0.7814,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,26,5,0.5548565630912781,3967,0.7934,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,32,6,0.508612259054184,4001,0.8002,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,37,7,0.4765488781929016,4148,0.8296,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,43,8,0.4989265953540802,4063,0.8126,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,48,9,0.4632269813537598,4136,0.8272,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,54,10,0.4490157127380371,4190,0.838,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,59,11,0.45255003652572634,4145,0.829,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,65,12,0.4482707601547241,4201,0.8402,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,70,13,0.42025555543899534,4240,0.848,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,76,14,0.4292087594032288,4237,0.8474,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,82,15,0.41782907543182374,4251,0.8502,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,87,16,0.41592183899879454,4292,0.8584,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,93,17,0.43168305134773255,4213,0.8426,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,98,18,0.40637866439819337,4274,0.8548,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,103,19,0.4137699725627899,4268,0.8536,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,109,20,0.3988613465309143,4293,0.8586,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,115,21,0.4027390028476715,4274,0.8548,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,120,22,0.39967017545700073,4310,0.862,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,126,23,0.39274475731849673,4334,0.8668,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,131,24,0.3995386127948761,4295,0.859,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,136,25,0.3989296226978302,4319,0.8638,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,142,26,0.4355107452392578,4242,0.8484,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,147,27,0.4089722480297089,4240,0.848,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,153,28,0.40120771293640134,4285,0.857,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,158,29,0.3862525125980377,4306,0.8612,2021-12-05 21:06:26
stcoordconv,fashion-mnist,34140,164,30,0.3890684036254883,4343,0.8686,2021-12-05 21:06:26
