name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
resnext,birds,25028904,274,1,5.265245669159298,12,0.010186757215619695,2021-12-12 15:02:23
resnext,birds,25028904,556,2,5.148886677364745,10,0.008488964346349746,2021-12-12 15:02:23
resnext,birds,25028904,847,3,4.971770862974417,14,0.011884550084889643,2021-12-12 15:02:23
resnext,birds,25028904,1134,4,4.840107508142856,28,0.023769100169779286,2021-12-12 15:02:23
resnext,birds,25028904,1419,5,4.679926493374317,42,0.035653650254668934,2021-12-12 15:02:23
resnext,birds,25028904,1697,6,4.529988237066868,66,0.05602716468590832,2021-12-12 15:02:23
resnext,birds,25028904,1979,7,4.47281318690457,71,0.06027164685908319,2021-12-12 15:02:23
resnext,birds,25028904,2256,8,4.4720103679974335,94,0.07979626485568761,2021-12-12 15:02:23
resnext,birds,25028904,2533,9,4.829872379076298,110,0.0933786078098472,2021-12-12 15:02:23
resnext,birds,25028904,2809,10,4.374714705656664,116,0.09847198641765705,2021-12-12 15:02:23
resnext,birds,25028904,3085,11,4.45231797942079,120,0.10186757215619695,2021-12-12 15:02:23
resnext,birds,25028904,3362,12,4.589972594800344,120,0.10186757215619695,2021-12-12 15:02:23
resnext,birds,25028904,3639,13,5.136881319897689,124,0.10526315789473684,2021-12-12 15:02:23
resnext,birds,25028904,3916,14,5.710847995479564,140,0.11884550084889643,2021-12-12 15:02:23
resnext,birds,25028904,4194,15,5.836454360715805,159,0.13497453310696095,2021-12-12 15:02:23
resnext,birds,25028904,4473,16,6.318525916651676,149,0.1264855687606112,2021-12-12 15:02:23
resnext,birds,25028904,4752,17,7.15797309357363,138,0.11714770797962648,2021-12-12 15:02:23
resnext,birds,25028904,5032,18,6.948855074638017,173,0.1468590831918506,2021-12-12 15:02:23
resnext,birds,25028904,5319,19,7.092904602530047,170,0.14431239388794567,2021-12-12 15:02:23
resnext,birds,25028904,5604,20,7.705669611945419,159,0.13497453310696095,2021-12-12 15:02:23
