name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
stnet,mnist,27360,3,1,0.4061626079559326,4534,0.9068,2021-12-05 16:47:18
stnet,mnist,27360,6,2,0.18233827435970307,4740,0.948,2021-12-05 16:47:18
stnet,mnist,27360,9,3,0.16595478868484498,4736,0.9472,2021-12-05 16:47:18
stnet,mnist,27360,13,4,0.10123897819072009,4844,0.9688,2021-12-05 16:47:18
stnet,mnist,27360,16,5,0.09056436484456062,4861,0.9722,2021-12-05 16:47:18
stnet,mnist,27360,19,6,0.13307726933956146,4787,0.9574,2021-12-05 16:47:18
stnet,mnist,27360,23,7,0.06561783749461174,4904,0.9808,2021-12-05 16:47:18
stnet,mnist,27360,26,8,0.0722817844491452,4892,0.9784,2021-12-05 16:47:18
stnet,mnist,27360,30,9,0.0619431670486927,4911,0.9822,2021-12-05 16:47:18
stnet,mnist,27360,34,10,0.056012022763490675,4913,0.9826,2021-12-05 16:47:18
stnet,mnist,27360,38,11,0.04720569316148758,4928,0.9856,2021-12-05 16:47:18
stnet,mnist,27360,43,12,0.050648819231987,4926,0.9852,2021-12-05 16:47:18
stnet,mnist,27360,47,13,0.06784273488074541,4889,0.9778,2021-12-05 16:47:18
stnet,mnist,27360,51,14,0.047262748872488734,4922,0.9844,2021-12-05 16:47:18
stnet,mnist,27360,55,15,0.05219113809168339,4920,0.984,2021-12-05 16:47:18
stnet,mnist,27360,59,16,0.08091026549190283,4880,0.976,2021-12-05 16:47:18
stnet,mnist,27360,64,17,0.05328622876433656,4922,0.9844,2021-12-05 16:47:18
stnet,mnist,27360,68,18,0.044214359007170426,4929,0.9858,2021-12-05 16:47:18
stnet,mnist,27360,72,19,0.03944282443448901,4938,0.9876,2021-12-05 16:47:18
stnet,mnist,27360,76,20,0.04303338531609625,4937,0.9874,2021-12-05 16:47:18
