name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
stresnext,birds,42465464,360,1,5.534042385923843,7,0.005942275042444821,2021-12-12 07:05:37
stresnext,birds,42465464,722,2,5.265981079159852,9,0.007640067911714771,2021-12-12 07:05:37
stresnext,birds,42465464,1085,3,5.225458703745403,7,0.005942275042444821,2021-12-12 07:05:37
stresnext,birds,42465464,1448,4,5.160700172236496,7,0.005942275042444821,2021-12-12 07:05:37
stresnext,birds,42465464,1810,5,5.198875866033428,7,0.005942275042444821,2021-12-12 07:05:37
stresnext,birds,42465464,2173,6,5.019249718541403,10,0.008488964346349746,2021-12-12 07:05:37
stresnext,birds,42465464,2535,7,5.011980408116391,29,0.02461799660441426,2021-12-12 07:05:37
stresnext,birds,42465464,2898,8,4.864730629329973,18,0.015280135823429542,2021-12-12 07:05:37
stresnext,birds,42465464,3261,9,4.729840273768064,32,0.027164685908319185,2021-12-12 07:05:37
stresnext,birds,42465464,3624,10,4.506215682458796,55,0.0466893039049236,2021-12-12 07:05:37
stresnext,birds,42465464,3987,11,4.457883999991296,65,0.055178268251273345,2021-12-12 07:05:37
stresnext,birds,42465464,4350,12,4.436274437021926,66,0.05602716468590832,2021-12-12 07:05:37
stresnext,birds,42465464,4712,13,4.485923007712501,69,0.05857385398981324,2021-12-12 07:05:37
stresnext,birds,42465464,5075,14,4.530568629655044,72,0.06112054329371817,2021-12-12 07:05:37
stresnext,birds,42465464,5438,15,4.694111558496446,73,0.06196943972835314,2021-12-12 07:05:37
stresnext,birds,42465464,5801,16,4.94300311409152,73,0.06196943972835314,2021-12-12 07:05:37
stresnext,birds,42465464,6164,17,5.235759342060834,70,0.059422750424448216,2021-12-12 07:05:37
stresnext,birds,42465464,6526,18,5.693494684222599,80,0.06791171477079797,2021-12-12 07:05:37
stresnext,birds,42465464,6889,19,6.026914073574927,76,0.06451612903225806,2021-12-12 07:05:37
stresnext,birds,42465464,7252,20,6.489922581787628,80,0.06791171477079797,2021-12-12 07:05:37
