name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
stcoordconv,mnist,34140,5,1,0.890902882385254,4015,0.803,2021-12-05 19:31:52
stcoordconv,mnist,34140,10,2,0.21258894000053405,4720,0.944,2021-12-05 19:31:52
stcoordconv,mnist,34140,16,3,0.1587914053440094,4764,0.9528,2021-12-05 19:31:52
stcoordconv,mnist,34140,21,4,0.11374859045743942,4829,0.9658,2021-12-05 19:31:52
stcoordconv,mnist,34140,27,5,0.09005909901857376,4866,0.9732,2021-12-05 19:31:52
stcoordconv,mnist,34140,32,6,0.08241494606733323,4882,0.9764,2021-12-05 19:31:52
stcoordconv,mnist,34140,38,7,0.08199140516519547,4883,0.9766,2021-12-05 19:31:52
stcoordconv,mnist,34140,43,8,0.0785286262512207,4885,0.977,2021-12-05 19:31:52
stcoordconv,mnist,34140,49,9,0.05986810188740492,4908,0.9816,2021-12-05 19:31:52
stcoordconv,mnist,34140,54,10,0.059020033225417136,4908,0.9816,2021-12-05 19:31:52
stcoordconv,mnist,34140,60,11,0.06166881030201912,4905,0.981,2021-12-05 19:31:52
stcoordconv,mnist,34140,65,12,0.05859101734906435,4917,0.9834,2021-12-05 19:31:52
stcoordconv,mnist,34140,71,13,0.05482289851158857,4921,0.9842,2021-12-05 19:31:52
stcoordconv,mnist,34140,76,14,0.05475085051208735,4921,0.9842,2021-12-05 19:31:52
stcoordconv,mnist,34140,82,15,0.05222309499979019,4919,0.9838,2021-12-05 19:31:52
stcoordconv,mnist,34140,87,16,0.04687165490835905,4933,0.9866,2021-12-05 19:31:52
stcoordconv,mnist,34140,93,17,0.05305389971211553,4926,0.9852,2021-12-05 19:31:52
stcoordconv,mnist,34140,99,18,0.046557595708966254,4925,0.985,2021-12-05 19:31:52
stcoordconv,mnist,34140,105,19,0.039915500220656396,4941,0.9882,2021-12-05 19:31:52
stcoordconv,mnist,34140,111,20,0.04471746284738183,4931,0.9862,2021-12-05 19:31:52
