name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
coordconv,mnist,28620,3,1,0.6295306214332581,4223,0.8446,2021-12-05 18:53:40
coordconv,mnist,28620,6,2,0.330155357837677,4538,0.9076,2021-12-05 18:53:40
coordconv,mnist,28620,10,3,0.2514284356594086,4648,0.9296,2021-12-05 18:53:40
coordconv,mnist,28620,13,4,0.19600095446109772,4709,0.9418,2021-12-05 18:53:40
coordconv,mnist,28620,16,5,0.17007969226837158,4761,0.9522,2021-12-05 18:53:40
coordconv,mnist,28620,19,6,0.14828512732982635,4775,0.955,2021-12-05 18:53:40
coordconv,mnist,28620,23,7,0.13210982503890992,4797,0.9594,2021-12-05 18:53:40
coordconv,mnist,28620,26,8,0.1190834484577179,4818,0.9636,2021-12-05 18:53:40
coordconv,mnist,28620,29,9,0.10651290655136109,4852,0.9704,2021-12-05 18:53:40
coordconv,mnist,28620,33,10,0.10009536699056626,4847,0.9694,2021-12-05 18:53:40
coordconv,mnist,28620,37,11,0.09389196556806564,4856,0.9712,2021-12-05 18:53:40
coordconv,mnist,28620,40,12,0.08857690576314926,4862,0.9724,2021-12-05 18:53:40
coordconv,mnist,28620,44,13,0.08338863214254379,4872,0.9744,2021-12-05 18:53:40
coordconv,mnist,28620,48,14,0.08054063883423805,4874,0.9748,2021-12-05 18:53:40
coordconv,mnist,28620,51,15,0.07523734607696533,4886,0.9772,2021-12-05 18:53:40
coordconv,mnist,28620,55,16,0.0715171373784542,4890,0.978,2021-12-05 18:53:40
coordconv,mnist,28620,58,17,0.06954483625292777,4894,0.9788,2021-12-05 18:53:40
coordconv,mnist,28620,62,18,0.06826160876750946,4893,0.9786,2021-12-05 18:53:40
coordconv,mnist,28620,66,19,0.06686501913666724,4904,0.9808,2021-12-05 18:53:40
coordconv,mnist,28620,70,20,0.0648758675456047,4903,0.9806,2021-12-05 18:53:40
