name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
convnet,mnist,21840,3,1,0.5062667230606079,4323,0.8646,2021-12-05 16:21:35
convnet,mnist,21840,7,2,0.2963643112659454,4588,0.9176,2021-12-05 16:21:35
convnet,mnist,21840,10,3,0.22653508548736573,4688,0.9376,2021-12-05 16:21:35
convnet,mnist,21840,14,4,0.1851453752875328,4745,0.949,2021-12-05 16:21:35
convnet,mnist,21840,18,5,0.16140698385238647,4779,0.9558,2021-12-05 16:21:35
convnet,mnist,21840,22,6,0.1453957319021225,4790,0.958,2021-12-05 16:21:35
convnet,mnist,21840,25,7,0.13056960317492486,4807,0.9614,2021-12-05 16:21:35
convnet,mnist,21840,29,8,0.11824834561347962,4822,0.9644,2021-12-05 16:21:35
convnet,mnist,21840,33,9,0.1069730873554945,4839,0.9678,2021-12-05 16:21:35
convnet,mnist,21840,36,10,0.09798858273103833,4849,0.9698,2021-12-05 16:21:35
convnet,mnist,21840,40,11,0.09664866228885949,4853,0.9706,2021-12-05 16:21:35
convnet,mnist,21840,44,12,0.08985693773925305,4852,0.9704,2021-12-05 16:21:35
convnet,mnist,21840,47,13,0.08451705159544945,4868,0.9736,2021-12-05 16:21:35
convnet,mnist,21840,51,14,0.07837253193557263,4877,0.9754,2021-12-05 16:21:35
convnet,mnist,21840,55,15,0.0755479905448854,4887,0.9774,2021-12-05 16:21:35
convnet,mnist,21840,58,16,0.07100036524534226,4888,0.9776,2021-12-05 16:21:35
convnet,mnist,21840,62,17,0.07065635165870189,4887,0.9774,2021-12-05 16:21:35
convnet,mnist,21840,66,18,0.06562505122423172,4901,0.9802,2021-12-05 16:21:35
convnet,mnist,21840,69,19,0.06498860084638,4894,0.9788,2021-12-05 16:21:35
convnet,mnist,21840,73,20,0.06328112084046006,4906,0.9812,2021-12-05 16:21:35
