name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
coordconv,fashion-mnist,28620,4,1,0.8100941402435303,3451,0.6902,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,9,2,0.6899947198867797,3641,0.7282,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,13,3,0.6190174842834473,3788,0.7576,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,18,4,0.5885927756786347,3892,0.7784,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,23,5,0.564387397480011,3929,0.7858,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,28,6,0.5395016585350036,3977,0.7954,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,32,7,0.5174094773292541,4014,0.8028,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,37,8,0.4998476650714874,4030,0.806,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,41,9,0.48992558670043945,4113,0.8226,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,46,10,0.4796405920028686,4167,0.8334,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,50,11,0.46271915407180786,4110,0.822,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,55,12,0.4582615062713623,4173,0.8346,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,60,13,0.4454821143627167,4192,0.8384,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,64,14,0.4366060900688171,4199,0.8398,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,69,15,0.4360327498912811,4223,0.8446,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,74,16,0.419824689245224,4257,0.8514,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,79,17,0.4128429440498352,4270,0.854,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,83,18,0.4143839684486389,4273,0.8546,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,88,19,0.3966329653263092,4310,0.862,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,93,20,0.3938620973587036,4323,0.8646,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,97,21,0.38798170738220217,4298,0.8596,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,102,22,0.3937742284297943,4306,0.8612,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,106,23,0.37843383417129517,4332,0.8664,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,111,24,0.37511004333496095,4345,0.869,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,116,25,0.37419518976211547,4346,0.8692,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,121,26,0.3651977111339569,4342,0.8684,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,125,27,0.36708544478416444,4343,0.8686,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,130,28,0.35717043294906614,4360,0.872,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,135,29,0.3635884289264679,4382,0.8764,2021-12-05 20:30:32
coordconv,fashion-mnist,28620,140,30,0.3553394675254822,4363,0.8726,2021-12-05 20:30:32
