name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
coordconv,mnist,28620,3,1,1.2183794212341308,3917,0.7834,2021-12-05 18:55:43
coordconv,mnist,28620,6,2,0.33177990703582766,4581,0.9162,2021-12-05 18:55:43
coordconv,mnist,28620,10,3,0.23412691385746,4701,0.9402,2021-12-05 18:55:43
coordconv,mnist,28620,13,4,0.1880780632019043,4745,0.949,2021-12-05 18:55:43
coordconv,mnist,28620,17,5,0.15150079126358032,4787,0.9574,2021-12-05 18:55:43
coordconv,mnist,28620,20,6,0.1345812711119652,4807,0.9614,2021-12-05 18:55:43
coordconv,mnist,28620,23,7,0.11953418476581573,4819,0.9638,2021-12-05 18:55:43
coordconv,mnist,28620,27,8,0.1085625795006752,4840,0.968,2021-12-05 18:55:43
coordconv,mnist,28620,32,9,0.09759994181394577,4855,0.971,2021-12-05 18:55:43
coordconv,mnist,28620,36,10,0.08992015219926834,4867,0.9734,2021-12-05 18:55:43
coordconv,mnist,28620,41,11,0.08342315123081208,4872,0.9744,2021-12-05 18:55:43
coordconv,mnist,28620,46,12,0.07761018449068069,4887,0.9774,2021-12-05 18:55:43
coordconv,mnist,28620,50,13,0.0742162707746029,4890,0.978,2021-12-05 18:55:43
coordconv,mnist,28620,55,14,0.06980964627861977,4895,0.979,2021-12-05 18:55:43
coordconv,mnist,28620,60,15,0.06619343791604042,4902,0.9804,2021-12-05 18:55:43
coordconv,mnist,28620,64,16,0.06336882656812667,4902,0.9804,2021-12-05 18:55:43
coordconv,mnist,28620,69,17,0.06069064772129059,4909,0.9818,2021-12-05 18:55:43
coordconv,mnist,28620,74,18,0.057801004835963246,4912,0.9824,2021-12-05 18:55:43
coordconv,mnist,28620,78,19,0.05798605954647064,4908,0.9816,2021-12-05 18:55:43
coordconv,mnist,28620,83,20,0.05522951199412346,4916,0.9832,2021-12-05 18:55:43
