name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
convnet,fashion-mnist,21840,3,1,0.8200567161560058,3500,0.7,2021-12-05 20:22:48
convnet,fashion-mnist,21840,7,2,0.6730009981155396,3741,0.7482,2021-12-05 20:22:48
convnet,fashion-mnist,21840,11,3,0.6220194729804993,3813,0.7626,2021-12-05 20:22:48
convnet,fashion-mnist,21840,15,4,0.5764326955795288,3904,0.7808,2021-12-05 20:22:48
convnet,fashion-mnist,21840,19,5,0.5597863828659058,3931,0.7862,2021-12-05 20:22:48
convnet,fashion-mnist,21840,23,6,0.5463800135612488,3946,0.7892,2021-12-05 20:22:48
convnet,fashion-mnist,21840,26,7,0.5292619805335999,4048,0.8096,2021-12-05 20:22:48
convnet,fashion-mnist,21840,30,8,0.5279123190879822,3954,0.7908,2021-12-05 20:22:48
convnet,fashion-mnist,21840,34,9,0.5091572150230408,4086,0.8172,2021-12-05 20:22:48
convnet,fashion-mnist,21840,38,10,0.49058525295257566,4120,0.824,2021-12-05 20:22:48
convnet,fashion-mnist,21840,42,11,0.49477963309288026,4108,0.8216,2021-12-05 20:22:48
convnet,fashion-mnist,21840,45,12,0.47483872842788694,4149,0.8298,2021-12-05 20:22:48
convnet,fashion-mnist,21840,49,13,0.4665063529968262,4144,0.8288,2021-12-05 20:22:48
convnet,fashion-mnist,21840,53,14,0.4569738247394562,4168,0.8336,2021-12-05 20:22:48
convnet,fashion-mnist,21840,57,15,0.4577343523025513,4184,0.8368,2021-12-05 20:22:48
convnet,fashion-mnist,21840,61,16,0.4388720814704895,4212,0.8424,2021-12-05 20:22:48
convnet,fashion-mnist,21840,65,17,0.43423391742706297,4206,0.8412,2021-12-05 20:22:48
convnet,fashion-mnist,21840,69,18,0.42485219225883486,4230,0.846,2021-12-05 20:22:48
convnet,fashion-mnist,21840,72,19,0.4246286801338196,4229,0.8458,2021-12-05 20:22:48
convnet,fashion-mnist,21840,76,20,0.42020894589424135,4243,0.8486,2021-12-05 20:22:48
convnet,fashion-mnist,21840,80,21,0.42227286415100096,4236,0.8472,2021-12-05 20:22:48
convnet,fashion-mnist,21840,84,22,0.4201679322719574,4235,0.847,2021-12-05 20:22:48
convnet,fashion-mnist,21840,88,23,0.4069761487483978,4264,0.8528,2021-12-05 20:22:48
convnet,fashion-mnist,21840,91,24,0.40280537552833556,4265,0.853,2021-12-05 20:22:48
convnet,fashion-mnist,21840,95,25,0.40427882890701294,4258,0.8516,2021-12-05 20:22:48
convnet,fashion-mnist,21840,99,26,0.3917210865020752,4292,0.8584,2021-12-05 20:22:48
convnet,fashion-mnist,21840,103,27,0.3899964836120606,4296,0.8592,2021-12-05 20:22:48
convnet,fashion-mnist,21840,107,28,0.39295254893302917,4289,0.8578,2021-12-05 20:22:48
convnet,fashion-mnist,21840,111,29,0.38588762707710267,4308,0.8616,2021-12-05 20:22:48
convnet,fashion-mnist,21840,115,30,0.38351928038597105,4315,0.863,2021-12-05 20:22:48
