name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
convnet,mnist,21840,2,1,0.5314983965873719,4385,0.877,2021-12-05 16:03:15
convnet,mnist,21840,5,2,0.2753874521255493,4651,0.9302,2021-12-05 16:03:15
convnet,mnist,21840,8,3,0.19198881863355638,4740,0.948,2021-12-05 16:03:15
convnet,mnist,21840,10,4,0.1497330743789673,4791,0.9582,2021-12-05 16:03:15
convnet,mnist,21840,13,5,0.1288130532026291,4821,0.9642,2021-12-05 16:03:15
convnet,mnist,21840,16,6,0.1123059632897377,4840,0.968,2021-12-05 16:03:15
convnet,mnist,21840,20,7,0.10010861520320177,4859,0.9718,2021-12-05 16:03:15
convnet,mnist,21840,24,8,0.09288225350379944,4867,0.9734,2021-12-05 16:03:15
convnet,mnist,21840,27,9,0.08763960418701172,4876,0.9752,2021-12-05 16:03:15
convnet,mnist,21840,31,10,0.0815772822022438,4878,0.9756,2021-12-05 16:03:15
convnet,mnist,21840,35,11,0.07684030585736036,4889,0.9778,2021-12-05 16:03:15
convnet,mnist,21840,38,12,0.07244920787587762,4889,0.9778,2021-12-05 16:03:15
convnet,mnist,21840,42,13,0.06844812941402197,4901,0.9802,2021-12-05 16:03:15
convnet,mnist,21840,46,14,0.06669813815280795,4898,0.9796,2021-12-05 16:03:15
convnet,mnist,21840,49,15,0.06725063125281594,4897,0.9794,2021-12-05 16:03:15
convnet,mnist,21840,53,16,0.0631555672287941,4909,0.9818,2021-12-05 16:03:15
convnet,mnist,21840,57,17,0.061897540563344955,4908,0.9816,2021-12-05 16:03:15
convnet,mnist,21840,61,18,0.05709523433744907,4912,0.9824,2021-12-05 16:03:15
convnet,mnist,21840,64,19,0.05638115711528808,4916,0.9832,2021-12-05 16:03:15
convnet,mnist,21840,68,20,0.05683329540938139,4916,0.9832,2021-12-05 16:03:15
