name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
coordconv,mnist,28620,4,1,0.8170221118927002,4069,0.8138,2021-12-05 19:05:02
coordconv,mnist,28620,8,2,0.3505528218269348,4556,0.9112,2021-12-05 19:05:02
coordconv,mnist,28620,13,3,0.2525870207309723,4649,0.9298,2021-12-05 19:05:02
coordconv,mnist,28620,18,4,0.20502238030433656,4716,0.9432,2021-12-05 19:05:02
coordconv,mnist,28620,23,5,0.18096443314552307,4739,0.9478,2021-12-05 19:05:02
coordconv,mnist,28620,27,6,0.15321003541946412,4773,0.9546,2021-12-05 19:05:02
coordconv,mnist,28620,32,7,0.14012826235294343,4791,0.9582,2021-12-05 19:05:02
coordconv,mnist,28620,37,8,0.12691096873283386,4810,0.962,2021-12-05 19:05:02
coordconv,mnist,28620,41,9,0.115685575735569,4830,0.966,2021-12-05 19:05:02
coordconv,mnist,28620,46,10,0.10918046585321427,4836,0.9672,2021-12-05 19:05:02
coordconv,mnist,28620,51,11,0.1029696984887123,4845,0.969,2021-12-05 19:05:02
coordconv,mnist,28620,55,12,0.09495853451490402,4856,0.9712,2021-12-05 19:05:02
coordconv,mnist,28620,60,13,0.0896321650981903,4869,0.9738,2021-12-05 19:05:02
coordconv,mnist,28620,65,14,0.08504182877540588,4875,0.975,2021-12-05 19:05:02
coordconv,mnist,28620,69,15,0.08304553112983704,4882,0.9764,2021-12-05 19:05:02
coordconv,mnist,28620,74,16,0.07837659515142441,4892,0.9784,2021-12-05 19:05:02
coordconv,mnist,28620,79,17,0.07659274829626084,4894,0.9788,2021-12-05 19:05:02
coordconv,mnist,28620,83,18,0.07218663563728332,4901,0.9802,2021-12-05 19:05:02
coordconv,mnist,28620,88,19,0.0691922023177147,4901,0.9802,2021-12-05 19:05:02
coordconv,mnist,28620,93,20,0.06714985667467117,4902,0.9804,2021-12-05 19:05:02
