name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
stcoordconv,fashion-mnist,34140,5,1,0.8230519479751587,3470,0.694,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,10,2,0.6559451713562011,3755,0.751,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,16,3,0.5758501805305482,3918,0.7836,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,22,4,0.5453381293296814,3964,0.7928,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,27,5,0.5704014032840728,3930,0.786,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,33,6,0.5679303052425384,3931,0.7862,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,38,7,0.4974066885471344,4100,0.82,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,44,8,0.4628615242958069,4155,0.831,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,50,9,0.4821194452762604,4143,0.8286,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,55,10,0.44117043590545657,4193,0.8386,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,61,11,0.42702047400474547,4238,0.8476,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,66,12,0.440417711019516,4189,0.8378,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,72,13,0.4215010137081146,4274,0.8548,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,77,14,0.4191483733654022,4243,0.8486,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,83,15,0.4047809892177582,4281,0.8562,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,88,16,0.39933897829055787,4284,0.8568,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,94,17,0.39906038999557497,4291,0.8582,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,99,18,0.39253170757293704,4286,0.8572,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,105,19,0.38401652717590334,4294,0.8588,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,110,20,0.37768131132125854,4340,0.868,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,116,21,0.38931343383789063,4291,0.8582,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,121,22,0.3814688313245773,4333,0.8666,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,127,23,0.39185273985862734,4295,0.859,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,132,24,0.37449150357246397,4342,0.8684,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,138,25,0.38032431659698485,4321,0.8642,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,144,26,0.3865495889425278,4307,0.8614,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,149,27,0.3824153808116913,4310,0.862,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,155,28,0.3701916110038757,4353,0.8706,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,160,29,0.36620345001220705,4361,0.8722,2021-12-05 21:15:06
stcoordconv,fashion-mnist,34140,166,30,0.38198775663375856,4314,0.8628,2021-12-05 21:15:06
