name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
coordconv,mnist,28620,3,1,0.7809922189712525,4105,0.821,2021-12-05 19:00:06
coordconv,mnist,28620,6,2,0.3112518503189087,4589,0.9178,2021-12-05 19:00:06
coordconv,mnist,28620,10,3,0.22923324112892152,4684,0.9368,2021-12-05 19:00:06
coordconv,mnist,28620,14,4,0.18246492586135865,4728,0.9456,2021-12-05 19:00:06
coordconv,mnist,28620,18,5,0.15872737226486205,4777,0.9554,2021-12-05 19:00:06
coordconv,mnist,28620,23,6,0.1381847519636154,4804,0.9608,2021-12-05 19:00:06
coordconv,mnist,28620,27,7,0.12449164409637452,4821,0.9642,2021-12-05 19:00:06
coordconv,mnist,28620,32,8,0.11548844310045242,4816,0.9632,2021-12-05 19:00:06
coordconv,mnist,28620,36,9,0.10773373869657517,4841,0.9682,2021-12-05 19:00:06
coordconv,mnist,28620,41,10,0.10285211423635483,4842,0.9684,2021-12-05 19:00:06
coordconv,mnist,28620,46,11,0.095021346616745,4853,0.9706,2021-12-05 19:00:06
coordconv,mnist,28620,50,12,0.08924708951711655,4858,0.9716,2021-12-05 19:00:06
coordconv,mnist,28620,55,13,0.08562166457772255,4865,0.973,2021-12-05 19:00:06
coordconv,mnist,28620,59,14,0.08004166058301926,4876,0.9752,2021-12-05 19:00:06
coordconv,mnist,28620,64,15,0.07711114764809608,4878,0.9756,2021-12-05 19:00:06
coordconv,mnist,28620,69,16,0.07472642741203309,4879,0.9758,2021-12-05 19:00:06
coordconv,mnist,28620,73,17,0.06994015762805939,4890,0.978,2021-12-05 19:00:06
coordconv,mnist,28620,78,18,0.06831265307068825,4892,0.9784,2021-12-05 19:00:06
coordconv,mnist,28620,82,19,0.06621095013618469,4895,0.979,2021-12-05 19:00:06
coordconv,mnist,28620,87,20,0.06776729646325111,4892,0.9784,2021-12-05 19:00:06
