name,dataset,n_params,time,epoch,test_loss,correct,accuracy,date
stresnext,birds,42465464,358,1,5.2896024982471825,8,0.006791171477079796,2021-12-12 09:25:47
stresnext,birds,42465464,719,2,5.32479420177803,8,0.006791171477079796,2021-12-12 09:25:47
stresnext,birds,42465464,1081,3,5.287005660084593,3,0.0025466893039049238,2021-12-12 09:25:47
stresnext,birds,42465464,1443,4,5.174103016359495,11,0.00933786078098472,2021-12-12 09:25:47
stresnext,birds,42465464,1805,5,4.982279690093217,19,0.016129032258064516,2021-12-12 09:25:47
stresnext,birds,42465464,2167,6,4.92404791211839,16,0.013582342954159592,2021-12-12 09:25:47
stresnext,birds,42465464,2530,7,4.740042905046499,27,0.022920203735144314,2021-12-12 09:25:47
stresnext,birds,42465464,2892,8,4.6728332767259895,30,0.025466893039049237,2021-12-12 09:25:47
stresnext,birds,42465464,3254,9,4.575743487411525,47,0.039898132427843805,2021-12-12 09:25:47
stresnext,birds,42465464,3616,10,4.522670964433706,57,0.04838709677419355,2021-12-12 09:25:47
stresnext,birds,42465464,3978,11,4.451586766234885,61,0.05178268251273345,2021-12-12 09:25:47
stresnext,birds,42465464,4341,12,4.450031799047629,85,0.07215619694397284,2021-12-12 09:25:47
stresnext,birds,42465464,4703,13,4.513625332778905,81,0.06876061120543293,2021-12-12 09:25:47
stresnext,birds,42465464,5065,14,4.59965434705867,101,0.08573853989813243,2021-12-12 09:25:47
stresnext,birds,42465464,5428,15,4.787980040791484,97,0.08234295415959253,2021-12-12 09:25:47
stresnext,birds,42465464,5791,16,5.030407732330477,103,0.08743633276740238,2021-12-12 09:25:47
stresnext,birds,42465464,6154,17,5.352566803250531,99,0.08404074702886248,2021-12-12 09:25:47
stresnext,birds,42465464,6516,18,5.8634893177725464,106,0.0899830220713073,2021-12-12 09:25:47
stresnext,birds,42465464,6879,19,6.266046150835747,95,0.08064516129032258,2021-12-12 09:25:47
stresnext,birds,42465464,7241,20,6.866359592496034,99,0.08404074702886248,2021-12-12 09:25:47
